p_iso3,p_country_name,fsi_2022_ss_p,contr_ss_fdi_inward,fdi_inward,contr_ss_fdi_eq_inward,fdi_eq_inward,contr_ss_fdi_debt_inward,fdi_debt_inward,contr_ss_fdi_outward,fdi_outward,contr_ss_fdi_eq_outward,fdi_eq_outward,contr_ss_fdi_debt_outward,fdi_debt_outward,contr_ss_pi_inward,pi_inward,contr_ss_pi_eq_inward,pi_eq_inward,contr_ss_pi_debt_inward,pi_debt_inward,contr_ss_pi_outward,pi_outward,contr_ss_pi_eq_outward,pi_eq_outward,contr_ss_pi_debt_outward,pi_debt_outward,contr_ss_imports_tot,imports_tot,contr_ss_imports_agric,imports_agric,contr_ss_imports_chemic,imports_chemic,contr_ss_imports_electro,imports_electro,contr_ss_imports_machine,imports_machine,contr_ss_imports_metals,imports_metals,contr_ss_imports_mineral,imports_mineral,contr_ss_imports_stone,imports_stone,contr_ss_imports_textil,imports_textil,contr_ss_imports_vehicle,imports_vehicle,contr_ss_exports_tot,exports_tot,contr_ss_exports_agric,exports_agric,contr_ss_exports_chemic,exports_chemic,contr_ss_exports_electro,exports_electro,contr_ss_exports_machine,exports_machine,contr_ss_exports_metals,exports_metals,contr_ss_exports_mineral,exports_mineral,contr_ss_exports_stone,exports_stone,contr_ss_exports_textil,exports_textil,contr_ss_exports_vehicle,exports_vehicle
CAN,Canada,51.150002,34.694778,4230.16036162792,41.668633,4848.64393392382,16.324348,51.3378967019291,12.763986,170.38243,14.543592,170.38243,60.283009,630.38416,43.4268,6026.75793403858,56.114124,3508.86745488488,43.237724,2517.8904791537,11.467376,99.14694276293909,,,15.331336,99.14694276293909,20.138792,1397.8477,33.324745,859.8484716538572,26.058516,308.1485262751684,14.333658,22.34195303143188,18.15317,88.27246711163886,14.959308,20.26186993670393,21.673147,42.39594600620866,8.4255514,1.07969298747927,6.8279934,1.672728985358845,20.620241,53.82603796814382,19.756428,1126.0836,24.221066,271.4130962521684,25.485283,198.6184384895429,26.402182,97.89876414453832,22.297596,110.538661720214,20.854862,44.18701168810518,3.3380201,.1468859961702255,19.557587,12.00139612078853,42.518951,343.9822284236044,22.591614,47.29700506743789
GBR,United Kingdom,47.174999,33.878014,8156.84276891164,36.121178,6541.56826282174,40.430023,1615.2745060899,8.7073631,112.02882,18.798306,762.02576,31.054649,178.48599,43.127617,12225.8884,57.01342,7622.2916,41.477737,4603.5968,10.906577,176.667349239228,3.2973146,1.40141895913295,14.542915,175.265930280095,13.119289,800.37646,12.20259,87.43418856354862,17.663605,198.7709130404919,19.474451,116.0511505762618,19.247911,217.9327486933149,19.758101,96.69063386843446,11.591357,13.43275214690133,12.514317,7.327071018164512,11.329927,15.82819710540003,15.451824,46.90879248601384,17.880842,1729.0721,22.332449,440.6197192714673,17.397923,130.8721118012507,18.916216,74.57004037014197,17.677631,114.081718008223,34.106819,400.3133488867227,5.4249434,1.30587900057435,16.620823,15.2562342444472,37.698631,496.5565916461258,18.693485,55.49660582747497
BRB,Barbados,73.724998,31.704414,120.226932161503,36.383999,120.226932161503,,,,,,,,,3.5295851,.12052,,,4.7008634,.12052,,,,,,,2.3776374,.085679002,2.4201725,.0122670000661165,3.3458719,.0242950000762939,5.5237713,.0476249995231628,1.2191893,.0009960000067949,,,,,,,1.363387,.0004959999899147,,,9.2746048,4.3391991,13.034929,1.575633013236336,10.348116,.4952370011131279,6.9669056,.0669970015939325,4.2479525,.028468000263907,3.3329577,.0067180000615772,2.5850625,.0025409999489784,6.8040471,.0188219996206462,11.360251,.2443600001996383,23.170044,1.900423046134412
LUX,Luxembourg,54.974998,28.404766,1213.0035697213,29.813452,928.0110144759999,37.999809,338.3752955021,,,,,,,91.856018,29802.7890507956,88.103905,7096.7531816993,111.73513,22706.0358690963,,,,,,,5.8641973,18.034712,1.5416515,.0444839993203059,4.3046546,.7258549876357429,5.1720104,.548469002873986,11.072129,10.46610715125687,11.921918,5.359290954811033,.98851556,.0021019999980927,2.7544901,.0197129992507398,6.7818365,.8564699819143862,1.5618796,.012222999997437,8.9346418,54.425274,6.0745096,2.237219006982632,18.179552,37.67251786742313,12.587231,5.543346954323352,6.2232614,1.255793031089008,4.8809876,.2960189994740067,.95687169,.0018079999871552,2.777257,.0179580001756549,14.680885,7.398929828738328,.92181766,.0016789999902248
TWN,Taiwan,60.125,27.411255,486.929810977612,23.793499,210.708759656212,46.459057,276.2210513214,,,,,,,43.646034,1428.10332080433,,,58.129787,1428.10332080433,5.5694165,2.65113159581709,,,7.4460454,2.65113159581709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL,Marshall Islands,71.25,27.155148,102.723101,31.136238,102.456143,7.6440191,.266958,,,,,,,,,,,,,,,,,,,17.758335,48.541519,14.964276,3.943079885482788,7.1972885,.3288249976634979,2.6682227,.007298999786377,8.8445358,.5170590024217964,2.3358796,.0039069999754429,2.5632396,.0035519999265671,7.0808492,.0324569997787476,16.882742,1.280626024365425,51.481777,42.42471524238587,8.4135933,4.4049101,8.3821564,.5697249979893677,7.426352,.2489000022560358,3.3742599,.0103499998003244,19.097263,3.517228007018566,3.9074736,.0147200002670288,,,5.2576704,.0118089998066425,5.2168441,.0321780000180006,,
ITA,Italy,54.849998,26.603378,1017.1763217,30.036055,968.5954327000001,21.229284,60.2223867,4.0694404,2.94504,7.6827631,13.396251,19.648182,11.641498,38.001835,2153.9973684607,13.15892,24.1341794505,50.422848,2129.8631890102,7.4889135,14.7287182964197,,,10.012321,14.7287182964197,23.856331,1239.344,23.854967,168.2205793331837,28.835472,222.6965708245619,24.903931,62.49927425981406,41.967762,581.750303672186,31.030258,96.45451536837965,14.209477,6.372559856344946,26.294008,17.50237325050566,26.45019,51.86256700721965,21.376617,31.98522714823298,29.786642,2058.4072,48.345512,1151.173917864451,31.621452,202.3568643278286,26.497669,52.78397368989594,22.433071,60.03818184585706,45.772194,249.1719175290687,13.715661,5.434817101079971,30.495165,24.26611071017198,49.41922,288.0695283543875,22.557386,25.1118954456402
JOR,Jordan,71.925003,22.549854,54.03656878,,,46.169495,54.03656878,,,,,,,14.374948,10.1699989775721,,,19.145216,10.1699989775721,3.0094228,.0833736263736264,,,4.0234556,.0833736263736264,32.264904,267.45004,11.523996,1.654332012320403,44.485928,71.32977661653049,2.6927814,.0068920000046492,3.0858686,.0201739997705445,10.576302,.333149004640989,99.718025,192.1193784374856,4.0959187,.0057709997557104,15.192616,.8573059973954223,15.784207,1.123237030267715,25.586374,113.80557,46.830975,91.2730267989859,24.254847,7.965970923356712,19.61408,1.867469016505289,18.413149,2.896118014331907,9.2606525,.180006999142468,,,17.214115,.3807430101633072,28.317883,4.727835959391668,28.705978,4.514408066749573
ESP,Spain,56.575001,22.370628,457.7083,25.205238,433.1663,14.363052,14.114338621,,,,,,,22.642729,344.8151,28.611702,187.7463,23.263615,158.2959,5.615581,4.6996000167054,7.7983799,3.61314986902727,4.6078,1.08645014767813,18.495842,437.09088,21.538105,93.6987331411452,27.151033,140.6889151023419,18.208366,18.48641510187648,23.329189,75.62347292645066,25.651804,41.2371391962932,11.602467,2.625421935064252,13.504728,1.794538008507341,27.386919,43.56780286974855,19.845615,19.36844500800129,31.397947,1824.4791,52.675213,1126.833508015272,35.039162,208.3541009311155,31.625793,67.91594941994548,21.468071,39.8207061766535,35.628052,88.92801941391266,37.272354,82.53986787584424,20.829311,5.851947995483875,46.847996,185.7167568262125,22.363544,18.51840099456906
BEL,Belgium,52.525002,21.689932,814.05814,21.039112,491.57626,32.639961,323.21814,14.51931,197.52406,9.6754227,39.512619,6.4690094,.61355001,18.247856,352.1777,19.325632,112.8932,21.365679,239.2845,7.7491236,24.0968933770797,,,10.360209,24.0968933770797,15.261469,479.14267,19.185179,129.2215927244237,21.613916,138.4929560201771,12.153766,10.72750608256832,20.06716,93.91647500385984,13.262815,11.12163004128612,26.274815,59.49678476328962,6.6525707,.418591002875939,14.946245,13.81843406169186,16.552429,21.92868708579987,19.517183,855.09229,25.208818,241.0042257948102,20.693735,83.74986779718951,20.305908,35.07850931387674,16.149872,33.07985286889749,20.860046,34.82848884836305,3.0016019,.0841179995050188,16.07136,5.245175960643101,48.49054,401.8606661776061,18.410728,20.16141227793228
FRA,France,47.875,21.226048,1757.12984811807,23.298302,1537.43620287306,32.473343,733.0664994853501,50.753765,19431.33,33.579845,3804.3245,46.159409,513.37286,28.75725,3174.5641466,36.294037,1722.2176706,29.511868,1452.346476,2.6800103,2.29576962566466,,,3.5830464,2.29576962566466,16.256575,1333.7625,17.445848,223.7842370055378,19.904528,249.1141504280255,19.796047,106.762167465027,23.301271,338.6401495145703,17.377842,57.6188349643033,8.8243418,5.190832983671688,13.501995,8.059921971319243,11.144281,13.19272001228074,30.98867,331.3995171595812,16.037254,1092.6151,20.603605,303.04877747624,18.860376,146.0273037596003,30.391247,270.8539057781931,17.677111,99.90925352900393,10.11194,9.137090871010326,9.5326357,6.205607832049951,16.481718,13.02942305977398,28.42874,186.5060624523181,19.81584,57.89768148035078
TUR,Turkey,61.125,20.998991,188.712600886403,21.652853,136.892237999503,27.945353,51.8203628869,2.0300641,.13792284,2.3131039,.13792284,,,3.869283,.8577144,,,5.1532884,.8577144,2.0979433,.122154474512584,,,2.8048503,.122154474512584,19.690632,262.89337,24.481796,68.59496407256124,24.371548,50.72259725730086,21.943571,16.12920408363174,28.519835,68.87314808347855,22.9233,14.66957589320908,22.138491,9.091663084095345,20.807114,3.271763005180051,29.815226,28.0221606985532,14.175104,3.518285014054738,33.714603,1126.0056,44.842014,346.5351593890156,42.763683,188.8067795628994,38.644249,61.76655012022611,32.05299,66.06732562538051,50.529533,126.4589384647878,18.354979,4.91378500366211,18.182148,1.940272017821669,68.547684,290.0065077772349,36.309967,39.51030628531985
SAU,Saudi Arabia,68.949997,19.660654,52.3794765388453,22.459465,51.6646244488453,9.619688,.7148520899999999,,,,,,,70.916985,1785.92654877638,75.827942,589.170434729955,83.968773,1254.88643397285,10.093312,4.60034951152074,,,13.494278,4.60034951152074,58.399734,2319.5024,25.12322,25.06974438437842,69.448029,396.9112995023276,8.1341658,.2778379950586241,19.217655,7.126425098767271,34.575581,17.02378120467847,187.27422,1861.207793796286,14.346862,.3627260038601234,28.505657,8.282131178048672,19.79604,3.240773904792964,55.520569,1700.6298,81.23777,696.8312710544235,52.410717,117.547710243152,50.491161,46.59147505191481,38.680172,39.26521487774886,51.905338,46.35658312587254,25.797543,4.613719953536988,33.314854,4.036476005859673,68.298447,97.01155585277918,132.43742,648.3756257416456
BRN,Brunei,73.300003,18.463284,25.01302975,,,37.802479,25.01302975,3.9166844,.19315088,4.4627647,.19315088,,,19.748432,22.2373536710645,,,26.301867,22.2373536710645,1.7789195,.0145221517192485,,,2.3783307,.0145221517192485,23.050854,82.242378,5.6067591,.160668998466339,31.069199,20.49161215113103,6.6206832,.0863839981234632,4.420352,.0500050007685786,16.006943,.9739690289307619,71.79425,60.46474402246066,3.4050148,.0027959999982268,3.5428367,.0091680000239285,2.3254359,.0030289999991655,31.193207,173.90034,32.72533,26.26503875684412,31.669331,14.95349984074384,26.461725,3.867116029384546,23.693819,5.203794966173358,22.133289,2.072456970659318,79.760666,78.62392775019258,34.531982,2.591942997234408,28.456839,4.045975014463067,60.858322,36.27661045786552
IND,India,54.724998,17.412199,291.115016919084,18.134092,217.57996868053,22.721745,75.3693178707141,12.308337,83.176971,14.058695,83.788376,10.539853,1.8342696,13.171497,91.549218655891,20.382387,91.549218655891,9.5066137,14.57017814,23.372265,457.013140862554,35.257263,450.368531013422,7.6265898,6.64460984913151,36.635353,4581.4175,43.397888,1033.870750231096,47.968693,1046.462641108304,28.494448,95.55861752983836,35.143726,348.6987254291228,53.586918,507.0612675365773,46.285736,224.8219909299602,45.764095,94.19305214059807,40.798656,194.2777240362513,67.686569,1036.472679801629,51.8381,11074.69,73.623497,4149.916923779808,58.143318,1284.07285310439,34.874321,122.8327266736988,32.886208,193.0725407593609,57.968628,516.6433830879798,126.801,4383.496187678158,40.905048,59.77996543814614,43.857304,205.5195910467594,41.477524,159.3563330036327
DNK,Denmark,48.950001,16.905018,726.855520338088,18.589882,639.527205493925,18.803801,116.547807712625,2.0087135,.98640782,2.2887766,.98640782,18.978937,29.219492,29.82407,2899.66323296355,28.453079,679.477020602219,36.3386,2220.18621236133,,,,,,,8.4403448,152.85397,10.516864,40.14363829657506,11.898998,43.57915226621495,8.4963722,6.911734970724094,12.562397,43.45322501784784,8.7981606,6.122901979529765,3.2319448,.2088270015120506,5.4384885,.4312970067793503,6.5473275,2.190659998140647,10.24734,9.812535825043916,9.7088203,198.50954,13.465109,69.26554035149491,8.4015121,10.56964008473512,11.639018,12.45785389101133,7.8957009,7.29035692085349,8.6015253,4.605065041937749,3.8741837,.3411069855950773,9.419179,1.991413989444729,22.806305,78.84782436996407,12.920032,13.14071890640631
AUT,Austria,54.625,16.54751,254.0097,12.29642,68.96302,30.491837,185.16939,,,,,4.2552381,.12271,24.089804,569.3744,19.05802,76.0802,30.611382,494.5213,,,,,,,13.994675,259.61865,13.794636,33.75514410369075,13.945254,26.13834928812215,26.24585,75.91362585679768,21.018782,75.83651210315315,15.789136,13.1858440567099,5.1114888,.3078139984495938,18.515762,6.34187806507328,17.97019,16.87688269485137,14.910076,11.26260189276934,14.526908,247.77234,12.542392,20.8583490777557,14.250765,19.22000814539706,24.496655,43.27786714340374,14.464785,16.7018218073803,21.603985,27.18705123846373,6.1138959,.4995229938030243,9.6556635,.7993189945332706,35.736355,113.0334099426144,13.973991,6.194995974361897
WSM,Samoa,73.025002,15.260489,14.60954575,16.701138,12.67060375,15.937585,1.938942,,,,,,,,,,,,,,,,,,,8.8893824,4.8791161,,,11.040705,.9511919766801875,17.133621,1.548688999891281,14.825023,1.951285004119156,8.5055351,.1511530007570982,,,9.7657452,.0682320008277893,9.9260426,.2085649944355246,,,11.790404,9.7140007,21.520035,7.725855917744338,13.524701,1.204760981377214,6.4744759,.0585919990539551,2.2838984,.0048210000768304,14.575253,.6121920280456543,,,5.582726,.0113290002942085,4.1244006,.0127420002631843,7.9518738,.0837080001831055
NOR,Norway,53.299999,13.340164,166.002344665885,12.765716,96.24853458382181,21.555325,81.59437280187569,,,,,18.131287,11.840563,42.345551,3857.44431418523,52.066551,1935.05275498242,44.713894,1922.39155920281,.43462142,.0037263758241758,,,.58106816,.0037263758241758,12.289546,219.29726,12.793822,33.58831990667596,14.555353,37.07194272521045,11.490406,7.945517940255813,20.64094,89.58230860147346,15.873833,16.71307904318627,21.779436,29.70052732196543,5.4873552,.2059019983690232,3.7027442,.1841549977582181,10.052688,4.305501889884471,11.415826,149.98004,12.127773,23.52124093167111,10.965875,10.92312806275766,19.247402,26.18424733528495,12.968346,15.01273507496715,15.347793,12.15839999857545,2.1774635,.0281469992995262,10.272687,1.200616018906236,26.475805,57.33263347607478,10.851907,3.618896030187607
BHS,Bahamas,75.474998,13.15767,6.958,15.099748,6.958,,,,,,,,,29.515249,57.060095971,,,39.309765,57.060095971,,,,,,,9.5566587,4.5046458,,,1.6292,.0022710000872612,,,3.0700355,.0128760004043579,,,,,,,,,28.944626,4.4894990234375,7.5359235,1.88468,7.5665827,.2495360023584217,6.2550092,.0885559991300106,2.8934817,.0038860000967979,3.6231916,.0143019999936223,.36253297,7.00000021607e-06,,,5.0272617,.0061469999924302,12.07965,.2378669983744621,21.815886,1.284379053145647
FIN,Finland,51.799999,12.922795,195.1089,15.01445,202.4715,19.934488,83.44280000000001,,,,,32.820816,90.805397,20.876219,597.5977,20.853834,160.7501,25.046452,436.8476,3.4710422,2.4542,5.2617221,2.4542,,,11.464347,230.17105,12.773765,43.22363961107843,9.3993292,12.90757691404049,19.611134,51.07414472560305,18.232254,79.82373232828174,18.612301,34.83279187016841,1.75134,.0199669995084405,11.576351,2.499559098894591,8.4739132,2.853917040353059,8.1218452,2.935745966154151,10.659971,157.89072,13.887253,45.6607669948265,14.31213,31.39837352841802,15.409573,17.37291094628209,13.039127,19.73007521552663,5.8568506,.8735910083698109,2.8872526,.0848419990539551,15.895072,5.750644779821858,20.654974,35.19697590506915,7.9252682,1.822538970498368
NZL,New Zealand,62.950001,10.238282,16.7839849678399,,,8.0356121,.9454460744000001,42.600357,978.03589,48.539871,978.03589,,,14.576777,35.1920108376939,,,19.414021,35.1920108376939,1.440645,.030353400303534,2.183861,.030353400303534,,,29.90317,706.57849,55.828117,624.2083492446975,26.268885,48.73996547996089,12.774436,2.441880981451017,19.502151,16.89914891660575,22.58758,10.76969420544524,14.780279,2.076133993269876,5.5516396,.0476890000058338,9.7491856,.7517969991005957,8.7906532,.6439079981595278,29.486387,578.04181,47.856113,323.2306571072737,31.302011,56.82208379814844,34.573685,33.94251303118258,22.187668,16.81605699498567,30.416962,21.16749412590033,44.828682,54.93266392544843,33.799713,9.564765977271833,43.291027,56.05717308584833,20.564898,5.508339987959713
IRL,Ireland,47.200001,9.7486687,193.434230494587,5.7934875,26.862452548887,18.989462,166.5717779457,,,,,,,45.248699,14052.7492,45.724651,3913.2219,54.052048,10139.5273,.93059856,.109221263452676,,,1.244166,.109221263452676,7.3003473,137.25337,8.0322886,24.81830810976576,10.342934,39.71687086526817,9.6223116,13.93224680346576,12.177293,54.92283438504744,4.1652956,.901603005531244,2.1822896,.0892129988968372,6.3023,.931398006208241,5.3218312,1.632535006738733,2.8992326,.3083849955385085,7.764936,140.92627,9.026804,28.95915399037138,9.4725828,21.02274405141547,8.4482136,6.611275983197615,13.260826,47.92748238805483,5.287745,1.484625991533394,1.2095457,.0144050002098083,8.2125759,1.831710960443132,15.03231,31.3327369044543,5.9063492,1.74213599383086
