p_iso3,p_country_name,fsi_2022_ss_p,contr_ss_fdi_inward,fdi_inward,contr_ss_fdi_eq_inward,fdi_eq_inward,contr_ss_fdi_debt_inward,fdi_debt_inward,contr_ss_fdi_outward,fdi_outward,contr_ss_fdi_eq_outward,fdi_eq_outward,contr_ss_fdi_debt_outward,fdi_debt_outward,contr_ss_pi_inward,pi_inward,contr_ss_pi_eq_inward,pi_eq_inward,contr_ss_pi_debt_inward,pi_debt_inward,contr_ss_pi_outward,pi_outward,contr_ss_pi_eq_outward,pi_eq_outward,contr_ss_pi_debt_outward,pi_debt_outward,contr_ss_imports_tot,imports_tot,contr_ss_imports_agric,imports_agric,contr_ss_imports_chemic,imports_chemic,contr_ss_imports_electro,imports_electro,contr_ss_imports_machine,imports_machine,contr_ss_imports_metals,imports_metals,contr_ss_imports_mineral,imports_mineral,contr_ss_imports_stone,imports_stone,contr_ss_imports_textil,imports_textil,contr_ss_imports_vehicle,imports_vehicle,contr_ss_exports_tot,exports_tot,contr_ss_exports_agric,exports_agric,contr_ss_exports_chemic,exports_chemic,contr_ss_exports_electro,exports_electro,contr_ss_exports_machine,exports_machine,contr_ss_exports_metals,exports_metals,contr_ss_exports_mineral,exports_mineral,contr_ss_exports_stone,exports_stone,contr_ss_exports_textil,exports_textil,contr_ss_exports_vehicle,exports_vehicle
QAT,Qatar,73.574997,.87540531,.0025776902887139,,,1.7923404,.0025776902887139,.85609072,.0019501313,,,,,,,,,,,,,,,,,22.12207,70.287079,4.5408072,.0825200017057359,47.078098,68.92969502288103,11.590114,.4480759910941124,7.4144926,.2281659995168447,10.092957,.2360689990073442,,,2.7330933,.0013979999870062,8.4003792,.1181630013743415,10.142569,.2429929971694946,4.7740035,.60274303,9.0976515,.5456039867401123,5.0070386,.0571389999389648,,,,,,,,,,,,,,
ARG,Argentina,49.125,.72137535,.0546935695538058,,,1.4769733,.0546935695538058,2.0217257,.97391379,,,,,,,,,,,,,,,,,10.06379,250.91824,19.320795,241.0373110883161,5.3415523,3.817694958500564,1.5575274,.041232999920845,4.7312193,2.247888979375362,6.0291123,1.908063972979784,1.6850197,.0286590003967285,,,1.5587467,.0286259993314743,5.8946962,1.808769982457161,.55223662,.035376001,1.0602995,.0327510004043579,,,,,.56776309,.002625,,,,,,,,,,
LTU,Lithuania,50.950001,.55274111,.0177191601049869,,,1.1317047,.0177191601049869,2.1422491,.83442801,,,,,,,,,,,,,,,,,14.750768,569.00555,27.714867,512.3572280704727,5.2330713,2.585198963126168,6.1260953,1.806818000297993,2.894062,.370513994820416,3.2761598,.2204719994077459,21.943085,45.57896974945069,,,9.4352798,4.572184994919225,6.1980448,1.514218011438847,1.9188251,1.068722,2.4781168,.3011130066814366,3.3639679,.4731729960865341,.91614145,.0042370000779629,.7620545,.0045709999501705,3.7502382,.2661719998121261,,,2.1241608,.0159280004501343,.82983834,.0026489999754122,.59141815,.0008790000081062
CHL,Chile,59.775002,.4330554,.0020236220472441,,,.88665527,.0020236220472441,.66780072,.0060026245,,,,,4.4748063,1.62206202,,,5.9597526,1.62206202,,,,,,,14.90589,139.43375,28.17584,127.8458293873072,3.9020283,.2545170008651912,2.5195885,.0298519992828369,4.4393663,.3175889998078346,1.9734226,.0114429998472333,22.043783,10.973650390625,.28239268,9.99999977648e-06,.77811801,.0006090000066906,.53786594,.000234999999404,1.1359559,.052657999,1.2256798,.0086519995182753,.85931158,.0018729999959469,,,1.7060467,.0121800003051758,1.1849663,.0019939999580383,,,3.9975131,.0252109999805689,1.356536,.0027480000331998,,
COL,Colombia,54.325001,.33188829,.0021535433070866,,,.67952168,.0021535433070866,.47937495,.0052493438,,,,,,,,,,,,,,,,,5.5552945,17.064516,10.440134,15.37633501778357,2.9658961,.2642359980891925,2.5766661,.075481000483036,3.8637593,.4950069828256965,6.0776286,.7902430168688297,,,1.491603,.0034839999377728,2.6821961,.0589699999717996,.59707612,.0007599999904633,7.4472275,35.078609,2.574743,.1896119995117188,,,,,1.7607446,.0316550006866455,,,24.700348,34.6127421875,6.3485084,.2387340087890625,1.3111334,.0058659999966621,,
SRB,Serbia,54.375,.32370296,.0019816272965879,,,.66276258,.0019816272965879,,,,,,,,,,,,,,,,,,,4.0768065,6.688632,5.6961269,2.47672497328883,4.7916694,1.105068000555038,3.5275857,.1920879993662238,6.5242319,2.363597978975624,3.4673419,.1455300026824698,2.9954844,.0645620017051697,,,3.0915089,.0895520014986396,4.1413469,.2515089963376522,2.811527,1.87193,5.1782484,1.529738038782962,.83649731,.0040510001182556,.41227576,.0002150000035763,,,4.9360228,.3379259948730469,,,,,,,,
PHL,Philippines,67.099998,.23221155,.0001102362204724,,,.47543937,.0001102362204724,,,,,,,,,,,,,,,,,,,8.4271536,8.9024706,10.250555,2.175062982995063,11.616822,2.372911011461169,12.016873,1.14428098255489,12.720816,2.64010397412628,5.7081847,.0978470015851781,,,6.6070576,.0452520019654185,9.091588,.3432209963425994,5.3950362,.0837920010611415,22.579762,146.12068,13.241508,3.854532028198242,,,6.412755,.1219270030856132,1.5564837,.0032680000066757,8.6944475,.2782959899902344,74.487274,141.8626665039062,,,,,,
PRY,Paraguay,66.224998,,,,,,,,,,,,,,,,,,,,,,,,,3.6148496,.79075801,7.0318832,.7902230224609375,,,.89666486,.000535000026226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,St. Vincent & Grenadines,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3743569,.035723999,1.5741422,.0070210000295192,1.5449803,.0041699999570847,,,,,,,,,5.4086189,.0239200000762939,1.1327968,.0006130000194535,,
SLV,El Salvador,60.5,,,,,,,,,,,,,,,,,,,,,,,,,.33995435,.001484,,,,,.8184523,.0009179999828339,,,,,,,,,.78732228,.000565999998711,,,3.3410013,1.201954,6.5248828,1.171067024230957,,,,,,,,,,,,,3.150588,.030886999130249,,
SMR,San Marino,60.349998,,,,,,,,,,,,,,,,,,,,,,,,,.97699767,.036021002,,,,,.37179688,.0000879999995232,2.2097173,.0359329994916916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,Dominican Republic,64.724998,,,,,,,,,,,,,,,,,,,,,,,,,2.2490187,.234046,3.4233127,.1120530008673668,.76628882,.0009420000016689,5.0865226,.1200259959697723,,,,,,,,,1.1750915,.0010249999836087,,,1.6735866,.082291,3.1531224,.0719839992523193,,,.79309189,.000319000005722,.54213858,.0001909999996424,,,,,3.6898625,.0096890001296997,,,.60277677,.0001080000028014
MAC,Macao,63.099998,,,,,,,,,,,,,,,,,,,,,,,,,1.0474626,.029725,,,2.2003472,.0280370004177093,.27171299,.0000230000000447,.55874246,.0003889999985695,.5164476,.0001260000020266,,,,,1.131362,.0011500000059605,,,4.1120853,1.534541,8.099021,1.533541015625,,,,,.87224352,.001,,,,,,,,,,
DMA,Dominica,65.175003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.59860963,.0035379999,,,.67509955,.0004169999957085,.71758163,.000222000002861,.61266929,.0002590000033379,,,,,1.8990432,.0012410000562668,1.4040504,.0013990000039339,,
MSR,Montserrat,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.2323291,.000068000001,,,,,,,,,,,,,,,,,.76428407,.0000680000036955
MKD,North Macedonia,61.950001,,,,,,,,,,,,,,,,,,,,,,,,,.59876776,.0065520001,,,.94489545,.0026199998855591,.55794698,.000234999999404,.70827442,.0009350000023842,,,,,,,,,1.3613124,.0027620000839233,1.5418357,.095454998,2.9916739,.0912079988643527,,,,,.37530378,.0000939999967813,1.4195093,.0024849998950958,,,,,1.2785654,.0016679999828339,,
CRI,Costa Rica,55.799999,,,,,,,4.344964,3.0713384,,,,,,,,,,,,,,,,,1.6757771,.368054,2.1766696,.1094970001592301,2.9103658,.1961810047718464,1.704468,.0171680000210181,1.1841595,.0111969998123823,1.8020372,.0161860007174546,,,.5093379,.0001089999980759,.66494405,.000706000012462,1.8234618,.017010000000475,1.0013009,.066995002,1.54243,.0320309996455908,.3423388,.0002199999913573,,,1.5441223,.0167759990692139,,,,,,,2.0634918,.0179680004119873,,
ISR,Israel,59.299999,,,,,13.089422,6.99537007874016,.16251008,.000092944887,,,,,,,,,,,3.860688,1,5.8523831,1,,,10.706324,55.513596,9.2711992,4.893818054135889,13.181517,10.54207087966241,16.62723,9.217824007298564,18.312315,23.95059728506207,11.790238,2.621992989398539,8.0392656,.5719079921245575,8.2894535,.2717700002193451,9.1364136,1.059234980344772,11.36881,2.384377000629902,4.9336209,4.6351252,9.5636778,4.41615600001812,2.3658822,.042,2.7105696,.028,2.8023546,.058,1.8383698,.008,,,3.1272838,.0129689999818802,3.2605608,.041,2.9906287,.029
GUM,Guam,70.300003,,,,,,,,,,,,,,,,,,,,,,,,,1.5982144,.039928,1.8432151,.0083150000572205,,,,,,,,,,,,,,,4.4831223,.0316129999160767,,,,,,,,,,,,,,,,,,,,
ROU,Romania,59.375,,,,,11.633014,4.85495846194226,5.954371,4.5201392,,,,,,,,,,,,,,,,,11.339449,65.209938,11.869396,10.15279486757424,7.4943237,1.915519981241785,14.667489,6.255984024200589,20.157366,31.58256904900447,12.857861,3.362246036658064,19.747334,8.380346061706543,2.9663801,.0123130001146346,9.4907103,1.173871975014801,11.395889,2.374292036354542,4.1287031,2.685744,5.8685622,1.008844995498657,7.9994054,1.605102041840553,.61731088,.0003270000070333,2.0205972,.0214959996324033,1.5227417,.0044949999566888,,,,,3.3880365,.0454790000915527,,
BLZ,Belize,75.099998,,,,,,,,,,,,,,,,,,,,,,,,,1.1763232,.0087860003,,,,,,,2.6627102,.00878600025177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Albania,54.450001,,,,,,,,,,,,,4.6467285,4.20612334,,,6.1887264,4.20612334,,,,,,,1.1771545,.159034,,,,,,,.7455073,.003483000099659,,,,,,,3.6069057,.1404690040424466,1.6276935,.0150819997787476,1.7350135,.43449399,3.4179649,.4344939851760865,,,,,,,,,,,,,,,,
SYC,Seychelles,72.175003,,,,,,,,,,,,,,,,,,,,,,,,,8.4633551,4.6786108,10.020429,1.054168024420738,2.7436445,.0162189998626709,2.4190505,.0048429999351501,4.7783694,.0726000002622604,,,,,,,4.1004558,.0163369997143745,23.327702,3.514444067955017,1.7252724,.033817999,3.022809,.0237910004719161,2.0090709,.0043880001190118,1.0138747,.0002500000018626,1.0941626,.0005889999940991,,,,,,,2.8759046,.004800000003539,,
ASM,American Samoa,69.300003,,,,,,,,,,,,,,,,,,,,,,,,,2.8760862,.264714,,,,,7.4418802,.2032870025634766,,,,,,,,,,,5.3589387,.0614269981384277,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,70.925003,,,,,,,,,,,,,1.3706431,.01,2.1210179,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,Bolivia,79.25,,,,,,,,,,,,,,,,,,,,,,,,,6.2827768,.82495803,,,13.406636,.8156199951171875,,,2.0456064,.0024550000056624,3.8821452,.0068829998970032,,,,,,,,,.2194587,.000029999999,,,,,.66203672,.0000299999993294,,,,,,,,,,,,
VUT,Vanuatu,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6726226,.019361001,,,,,,,,,,,5.5723948,.0193610000610352,,,,,,
MNE,Montenegro,60.674999,,,,,,,,,1.2616378,.023918657,,,,,,,,,,,,,,,.24984834,.00057400001,,,,,,,,,,,,,,,.79789835,.0005739999860525,,,.56676102,.005717,1.1165155,.0057170000821352,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,75.650002,,,,,,,,,,,,,,,,,,,,,,,,,.38479921,.00028800001,,,,,,,,,,,,,,,1.228868,.0002879999876022,,,,,,,,,,,,,,,,,,,,,,
AND,Andorra,54.950001,,,,,,,,,,,,,,,,,,,,,,,,,2.7421632,1.8515739,1.0271329,.013210000038147,2.4947264,.1418669989109039,.60648555,.0008880000002682,4.1739459,.5630019974708557,2.1092267,.0297999999821186,,,.8788904,.0006430000066757,1.9049857,.0190600004643202,6.9537506,1.083104000672698,1.6109523,.320328,3.1735656,.3203280029296875,,,,,,,,,,,,,,,,
BRB,Barbados,73.724998,,,,,,,,,,,,,,,,,,,,,,,,,1.5585423,.024132,,,,,,,,,,,,,2.6220429,.0012120000123978,3.9462967,.0120279998779297,3.6249847,.0108920001983643,.94909549,.00465,.89731455,.0005139999911189,.701074,.0001540000047535,1.8981676,.0013550000190735,1.3511155,.0009160000085831,,,,,.74792612,.0000250000003725,2.1627042,.0016859999783337,,
AIA,Anguilla,75.449997,,,,,,,,,,,,,,,,,,,,,,,,,2.6050255,.091511004,,,,,.87170976,.0001519999951124,5.3287263,.0675329973697662,,,,,,,,,5.0437555,.023826000213623,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,55.275002,,,,,,,,,,,,,3.2240806,1.2271,,,4.2939787,1.2271,,,,,,,13.340024,202.15356,25.64897,195.0667288438152,6.7620707,2.679181960254907,6.3429151,.9633159802975133,5.1659865,1.012230980230495,1.2331245,.0056469999626279,9.1305733,1.577264038085938,.50401896,.0001149999964982,5.8671689,.5280610086340457,4.7190685,.3210199935510755,2.3056591,.89060003,3.7963059,.519979997754097,3.0246799,.1652119976207614,1.7180929,.0134230000004172,,,4.2945161,.1919850006103516,,,,,,,,
NAM,Namibia,71.300003,,,,,,,,,,,,,16.003471,15.179509976576,14.386597,2.97597756766461,19.818804,12.2035324089114,,,,,,,12.544518,17.003035,18.250235,7.107743040864938,5.4904075,.1450539986714721,10.860208,.4890680024037138,5.1602592,.1020439998470247,4.0303874,.0199429995659739,34.749584,8.794517632842064,,,4.6716719,.0269630001392215,10.093312,.3177000122070313,10.586305,8.7193384,2.9123995,.0237469990056707,2.6107397,.0107459998072591,3.1731112,.0085530002526939,3.9147377,.0301059992880328,.34422371,.000010000000475,.34270769,8.00000037998e-06,1.4823643,.0002629999996861,3.2530608,.0077529998975806,34.716934,8.638152304674499
ATG,Antigua and Barbuda,76.974998,,,,,,,,,,,,,,,,,,,,,,,,,3.6724234,.214132,,,.48760167,.0000509999990463,1.6620969,.0008799999952316,7.9495206,.1872640051245689,1.3065175,.0003409999907017,,,,,,,5.4852829,.0255960004031658,2.1677835,.037579998,.95706606,.0004230000025127,4.8815742,.0352610017432598,,,.48082247,.0000280000008643,.47271824,.0000130000002682,,,1.0199361,.0000430000014603,2.3316574,.0014329999794718,1.5407349,.0003790000081062
FJI,Fiji,70.300003,,,,,,,,,,,,,,,,,,,,,,,,,.6397531,.0025609999,,,,,,,1.4428399,.0025329999923706,.43258029,.0000280000008643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,Estonia,44.200001,,,,,,,1.2699126,.62459385,,,,,1.9322791,1.9761966931,,,2.573498,1.9761966931,.072179608,.0000920325,.10941643,.0000920325,,,3.2071974,21.01585,1.6470281,.3863979963227175,1.2616527,.1301789965252392,2.5902212,.490762003062293,2.0977242,.5070179958939552,1.1114951,.0309369997214526,10.683491,18.9020234375,.7385686,.0027070000171661,1.9839948,.1527490014135837,2.6244304,.4130730051621795,1.8780384,3.600553,3.6994231,3.599675972286379,.17778866,.0002510000038892,,,.17733997,.000207000002265,,,,,,,.29300278,.0004189999997616,,
GRD,Grenada,65.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.20935227,.000137,,,.23037358,.0000149999996647,,,,,,,,,,,.64364022,.0001220000013709,,
GMB,Gambia,72.724998,,,,,,,25.211653,55.300282,28.726767,55.300282,,,,,,,,,,,,,,,2.8229525,.162154,2.3014221,.0119280004501343,,,3.9911313,.0203140007257462,5.2730999,.0911219992637634,,,,,,,1.5347186,.0007999999672174,5.2767549,.0379899995923042,6.9859056,2.0968671,13.228131,1.862103968601674,5.3049774,.0754500008355826,2.6399617,.004121999990195,4.4925036,.0380769993811846,3.2920039,.0073199999723583,3.4687362,.0069420002251863,2.3669453,.0008960000015795,4.9418869,.0227469996660948,7.7109599,.0792089999914169
SVN,Slovenia,35.875,,,,,,,,,,,,,.63844454,.466298,,,.85030979,.466298,,,,,,,1.7022322,20.554161,1.9448422,4.161578948797658,2.6908441,8.261528153449296,1.583006,.7327930062562227,1.1567762,.5561599983102642,1.2651238,.2984199981000275,.3141571,.0031440000534058,2.5052466,.691099004238844,.47378081,.0136070000287145,3.3923655,5.835832065582276,.40086475,.229046,.418551,.0341019994234666,.1175027,.000473999992013,.10113958,.0001339999972843,.10790098,.0003050000071526,1.1763728,.19310400390625,,,,,.20414367,.0009270000176039,,
LCA,St. Lucia,72.224998,,,,,,,,,,,,,,,,,,,,,,,,,.33133999,.000279,.55499858,.0001780000030994,.50581974,.0001010000035167,,,,,,,,,,,,,,,.96275288,.0058400002,1.7185886,.0043449999988079,.68784082,.0001749999970198,,,,,,,,,.82926172,.0000410000011325,1.8544697,.0012790000081295,,
UKR,Ukraine,58.875,,,,,,,1.8545238,.14736548,2.1130891,.14736548,,,,,,,,,,,,,,,12.268888,89.126686,13.039765,14.52657924056903,12.582167,9.781602144620381,6.9770899,.7266170194074512,5.0076714,.5225260017877444,33.208065,62.50407332289219,5.8972988,.2408520050048828,6.6892543,.1523599997004494,7.3451242,.5871870101131499,3.6601377,.0848859975300729,4.4026232,3.5140879,6.2216315,1.297168973885942,8.6436882,2.185149019558448,.20000015,.0000119999998715,.77404875,.0013040000062902,.53469324,.0002099999971688,2.5916314,.0193850000612438,.58806199,.0000920000001788,2.0434213,.0107669998108177,,
BRN,Brunei,73.300003,,,,,,,,,,,,,,,,,,,,,,,,,3.2727182,.235375,,,2.3244345,.0085809999108315,3.249553,.01021399974823,4.2359719,.0440050001740456,4.3743906,.0198780002593994,,,1.8313429,.0004350000023842,9.0390625,.1522619966268539,,,21.008434,53.125301,,,,,,,,,4.8212237,.0214200000762939,69.980858,53.10387890625,,,,,,
